date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020/6/23 10:50,999.14,21.03,294.25,9.57,47.86,24.96,11.94,13.01,7.47,11.95,1177.8,3.35,5.03,38.55,33.97,403.9
2020/6/23 11:00,999.16,21.09,294.31,9.56,47.66,25.05,11.94,13.11,7.47,11.95,1177.6,3.26,6.13,31.47,33.93,404.5
2020/6/23 11:10,999.18,21.3,294.52,9.9,48.14,25.37,12.21,13.16,7.64,12.22,1176.66,1.98,4.81,22.44,33.91,404.7
2020/6/23 11:20,999.18,21.49,294.71,9.41,46.02,25.67,11.81,13.86,7.39,11.82,1176.07,1.86,3.6,31.18,33.98,404.1
2020/6/23 11:30,999.15,21.58,294.8,9.24,45.27,25.81,11.68,14.13,7.31,11.69,1175.74,2.2,4.3,19.36,34.16,404.9
2020/6/23 11:40,999.06,21.19,294.42,8.44,43.9,25.2,11.06,14.14,6.92,11.07,1177.46,2.64,4.4,19.39,34.3,405
2020/6/23 11:50,999,21.72,294.95,8.92,43.92,26.03,11.43,14.6,7.15,11.45,1175.11,1.26,2.51,341.3,34.28,404.2
2020/6/23 12:00,998.91,21.83,295.07,9.18,44.4,26.21,11.64,14.57,7.28,11.65,1174.48,1.8,3.24,28.48,34.33,404.5
2020/6/23 12:10,998.89,21.65,294.89,9.74,46.61,25.92,12.08,13.84,7.56,12.1,1174.97,2.08,5.2,15.53,34.45,404.9
2020/6/23 12:20,998.82,21.57,294.82,9.81,47.07,25.8,12.14,13.65,7.6,12.16,1175.19,1.84,3.47,322,34.5,404.1
2020/6/23 12:30,998.76,22.11,295.36,9.46,44.47,26.66,11.86,14.8,7.42,11.87,1173.1,1.7,3.47,318.7,34.47,405.6
2020/6/23 12:40,998.72,22.15,295.41,9.62,44.85,26.72,11.99,14.74,7.5,12,1172.83,1.9,4.11,1.5,34.53,406.4
2020/6/23 12:50,998.59,22.01,295.28,8.95,43.23,26.5,11.45,15.04,7.17,11.47,1173.46,2.89,5.59,42.36,34.61,406.3
2020/6/23 13:00,998.54,21.99,295.26,9.43,44.72,26.47,11.84,14.63,7.41,11.85,1173.32,3.17,6.47,21.65,34.66,405.2
2020/6/23 13:10,998.48,22.17,295.45,9.12,43.29,26.76,11.58,15.17,7.25,11.6,1172.64,2.15,5.5,351.3,34.61,405.1
2020/6/23 13:20,998.4,22.58,295.87,9.55,43.47,27.43,11.92,15.51,7.46,11.94,1170.78,1.6,3.48,355.2,34.64,403.9
2020/6/23 13:30,998.35,22.76,296.05,9.32,42.35,27.73,11.75,15.99,7.35,11.76,1170.08,2.53,4.62,284.4,34.88,403.7
2020/6/23 13:40,998.32,22.92,296.21,9.3,41.87,28,11.72,16.28,7.34,11.74,1169.42,1.39,3.44,3.87,35.18,403.4
2020/6/23 13:50,998.25,22.71,296.01,8.86,41.18,27.65,11.39,16.26,7.13,11.41,1170.32,2.66,4.55,43.99,35.47,403.8
2020/6/23 14:00,998.2,22.87,296.17,8.85,40.75,27.92,11.38,16.54,7.12,11.4,1169.63,2.47,4.49,18.78,35.65,403.3
2020/6/23 14:10,998.2,23.03,296.33,8.75,40.08,28.19,11.3,16.89,7.07,11.32,1169.04,1.67,3.01,303.5,35.76,403.2
2020/6/23 14:20,998.16,22.9,296.21,8.79,40.5,27.97,11.33,16.64,7.09,11.35,1169.49,2.12,3.71,8.39,35.84,402.8
2020/6/23 14:30,998.1,22.54,295.85,8.75,41.28,27.37,11.3,16.07,7.07,11.32,1170.86,1.65,3.95,11.28,35.85,403.2
2020/6/23 14:40,998.07,22.85,296.16,8.92,41,27.88,11.43,16.45,7.16,11.45,1169.53,2.72,3.99,28.31,35.76,403.1
2020/6/23 14:50,997.98,22.72,296.04,9.04,41.65,27.67,11.52,16.14,7.21,11.55,1169.91,1.7,3.45,4.89,35.63,403
2020/6/23 15:00,997.92,23.25,296.58,9.74,42.29,28.57,12.08,16.49,7.56,12.11,1167.49,2.16,4.27,308.1,35.49,402
2020/6/23 15:10,997.88,23.38,296.71,9.68,41.78,28.79,12.03,16.76,7.53,12.06,1166.95,1.81,3.44,308.6,35.51,402.1
2020/6/23 15:20,997.84,23.07,296.4,9.63,42.45,28.26,12,16.26,7.51,12.02,1168.15,2.18,4.21,5.44,35.62,402.3
2020/6/23 15:30,997.81,22.99,296.33,9.43,42.06,28.12,11.83,16.29,7.41,11.85,1168.5,2.13,3.33,30.16,35.63,403
2020/6/23 15:40,997.76,23.17,296.51,9.38,41.47,28.43,11.79,16.64,7.38,11.82,1167.75,2.65,5.04,27.49,35.52,402.6
2020/6/23 15:50,997.67,23.65,297,9.5,40.63,29.26,11.89,17.37,7.45,11.92,1165.71,1.83,4.65,39.28,35.39,401.9
2020/6/23 16:00,997.58,23.89,297.25,9.56,40.21,29.69,11.94,17.75,7.48,11.97,1164.64,1.51,3.16,303.7,35.38,401.2
2020/6/23 16:10,997.43,24.19,297.56,9.69,39.84,30.23,12.04,18.19,7.54,12.07,1163.24,0.84,1.67,354.2,35.51,401
2020/6/23 16:20,997.37,24.81,298.18,9.39,37.61,31.37,11.8,19.57,7.39,11.83,1160.86,1.25,2.71,89.7,35.74,401.2
2020/6/23 16:30,997.38,24.5,297.87,8.71,36.6,30.8,11.27,19.52,7.06,11.3,1162.31,2.4,4.43,11.39,36.08,401.1
2020/6/23 16:40,997.35,24.2,297.58,8.61,37,30.25,11.19,19.06,7.01,11.22,1163.49,2.16,4.16,21.29,36.37,400.8
2020/6/23 16:50,997.27,24.64,298.02,8.86,36.66,31.05,11.38,19.67,7.13,11.42,1161.59,0.93,2.04,287.5,36.55,400.4
2020/6/23 17:00,997.23,24.68,298.07,9,36.91,31.13,11.49,19.64,7.2,11.52,1161.34,1.69,3.24,340.6,36.77,399.7
2020/6/23 17:10,997.19,24.49,297.88,7.95,34.78,30.78,10.7,20.07,6.7,10.73,1162.38,2.78,5.73,24.34,36.98,401
2020/6/23 17:20,997.12,24.31,297.71,7.17,33.31,30.45,10.14,20.31,6.35,10.17,1163.25,3.57,4.98,31.27,37.04,402
2020/6/23 17:30,997.11,24.07,297.47,7.21,33.89,30.01,10.17,19.84,6.37,10.2,1164.17,4.12,6.1,32.41,36.87,402.6
2020/6/23 17:40,997.2,23.71,297.1,7.07,34.3,29.37,10.07,19.3,6.31,10.1,1165.73,3.53,5.81,26.98,36.54,403.8
2020/6/23 17:50,997.28,23.76,297.14,6.78,33.52,29.46,9.87,19.58,6.18,9.9,1165.71,4.86,6.4,32.66,36.09,404.8
2020/6/23 18:00,997.36,23.66,297.03,7.13,34.55,29.28,10.12,19.17,6.33,10.14,1166.09,3.67,5.25,27.92,35.61,404.5
2020/6/23 18:10,997.42,23.64,297.01,7.32,35.05,29.25,10.25,19,6.42,10.28,1166.18,4.08,5.5,34.61,35.18,404.4
2020/6/23 18:20,997.47,23.48,296.85,7.08,34.82,28.97,10.09,18.88,6.31,10.11,1166.94,4.23,6.43,43.9,34.8,404.7
2020/6/23 18:30,997.5,23.23,296.59,6.94,35,28.53,9.99,18.55,6.25,10.01,1168.01,4.45,6.58,43.01,34.45,406.1
2020/6/23 18:40,997.55,23.18,296.54,6.85,34.89,28.45,9.93,18.52,6.21,9.95,1168.29,4.19,6.49,32.92,34.1,405.1
2020/6/23 18:50,997.57,22.9,296.26,6.66,35.03,27.97,9.8,18.17,6.13,9.82,1169.48,4.6,6.24,32.16,33.75,405.2
2020/6/23 19:00,997.58,22.74,296.1,6.66,35.36,27.7,9.79,17.91,6.13,9.82,1170.12,3.45,5.18,27.84,33.38,406.2
2020/6/23 19:10,997.58,22.42,295.77,6.39,35.39,27.17,9.61,17.55,6.02,9.64,1171.47,3.43,5.25,23.3,32.97,405.5
2020/6/23 19:20,997.61,22.1,295.45,6.04,35.23,26.64,9.39,17.26,5.87,9.41,1172.88,3.84,5.78,26.4,32.5,405.9
2020/6/23 19:30,997.63,21.93,295.28,5.84,35.09,26.37,9.25,17.12,5.79,9.27,1173.63,3.03,4.46,24.52,32,406.4
2020/6/23 19:40,997.64,21.68,295.03,5.97,35.97,25.97,9.34,16.63,5.84,9.36,1174.61,1.81,3.6,20.03,31.55,407.4
2020/6/23 19:50,997.66,21.37,294.72,6.25,37.37,25.48,9.52,15.96,5.96,9.54,1175.78,1.6,2.85,3.6,31.16,407.9
2020/6/23 20:00,997.67,21.04,294.39,6.37,38.44,24.97,9.6,15.37,6.01,9.62,1177.07,0.84,1.98,3.26,30.82,407.9
2020/6/23 20:10,997.7,20.78,294.12,6.35,39.01,24.58,9.59,14.99,6,9.61,1178.16,1.03,1.91,16.11,30.53,408.4
2020/6/23 20:20,997.75,20.64,293.98,6.22,38.99,24.36,9.5,14.86,5.94,9.52,1178.82,1.09,1.93,2.63,30.26,408.2
2020/6/23 20:30,997.87,20.53,293.86,6.25,39.36,24.2,9.52,14.67,5.96,9.55,1179.39,1.49,2.3,10.87,29.99,409
2020/6/23 20:40,997.99,20.45,293.77,6.38,39.9,24.08,9.61,14.47,6.01,9.63,1179.82,1.72,2.5,16.64,29.72,409.8
2020/6/23 20:50,998.11,20.34,293.65,6.3,39.94,23.92,9.55,14.36,5.97,9.57,1180.43,1.89,2.69,10.02,29.44,409
2020/6/23 21:00,998.19,20.2,293.5,6.28,40.24,23.71,9.54,14.17,5.97,9.56,1181.09,1.4,2.09,1.46,29.15,408.8
2020/6/23 21:10,998.2,19.98,293.28,6.34,40.96,23.39,9.58,13.81,5.99,9.6,1181.98,1.41,2.22,10.36,28.88,409.4
2020/6/23 21:20,998.22,19.8,293.1,6.38,41.53,23.13,9.61,13.53,6.01,9.62,1182.72,1.7,2.16,359.4,28.62,410.4
2020/6/23 21:30,998.28,19.52,292.81,6.39,42.3,22.73,9.62,13.12,6.01,9.63,1183.91,1.5,2.1,355.1,28.36,411.4
2020/6/23 21:40,998.33,19.25,292.54,6.2,42.45,22.35,9.49,12.86,5.93,9.51,1185.12,1.42,1.81,3.75,28.09,411.9
2020/6/23 21:50,998.4,19.05,292.33,6.06,42.57,22.08,9.4,12.68,5.88,9.41,1186.05,1.63,2.51,5.84,27.84,413.3
2020/6/23 22:00,998.44,18.84,292.12,6.01,42.99,21.79,9.37,12.42,5.86,9.38,1186.97,1.76,2.91,0.15,27.59,413.8
2020/6/23 22:10,998.45,18.72,292,6.23,43.97,21.63,9.51,12.12,5.95,9.52,1187.41,1.71,2.78,3.14,27.35,414.8
2020/6/23 22:20,998.47,18,291.28,7.23,49.29,20.67,10.19,10.48,6.37,10.2,1190.06,0.46,1.03,74.59,27.11,425.5
2020/6/23 22:30,998.52,17.24,290.51,7.24,51.73,19.7,10.19,9.51,6.37,10.21,1193.23,0.29,0.95,29.08,26.89,426.5
2020/6/23 22:40,998.56,16.88,290.15,7.31,53.19,19.26,10.24,9.02,6.41,10.26,1194.73,0.41,1.02,46.13,26.68,428.1
2020/6/23 22:50,998.56,16.65,289.92,7.77,55.71,18.98,10.57,8.41,6.61,10.59,1195.54,0.75,1.27,63.13,26.47,433.4
2020/6/23 23:00,998.54,16.5,289.77,7.96,56.97,18.8,10.71,8.09,6.7,10.73,1196.07,0.37,0.69,88,26.25,435.2
2020/6/23 23:10,998.54,16.24,289.51,7.91,57.71,18.49,10.67,7.82,6.67,10.69,1197.16,0.25,0.53,60.15,26.04,435.2
2020/6/23 23:20,998.55,15.84,289.11,8.08,59.91,18.02,10.8,7.23,6.75,10.81,1198.77,0.25,0.5,59.97,25.84,442.8
2020/6/23 23:30,998.53,15.46,288.73,8.04,61.23,17.59,10.77,6.82,6.74,10.79,1200.34,0.23,0.91,19.27,25.64,440.6
2020/6/23 23:40,998.52,15.36,288.63,7.41,58.99,17.48,10.31,7.17,6.45,10.33,1200.95,0.4,1.04,282.3,25.44,430.3
2020/6/23 23:50,998.51,15.04,288.31,8.02,62.82,17.12,10.76,6.37,6.73,10.77,1202.07,0.55,0.95,75.07,25.24,441.2
2020/6/24 0:00,998.52,14.41,287.68,7.95,65.11,16.44,10.7,5.74,6.69,10.72,1204.75,0.32,0.86,26.2,25.02,444.2
2020/6/24 0:10,998.49,14.19,287.46,7.87,65.65,16.21,10.64,5.57,6.65,10.66,1205.65,1.3,2.18,232.6,24.78,446.6
2020/6/24 0:20,998.51,14.26,287.53,7.59,64.13,16.28,10.44,5.84,6.53,10.46,1205.48,1.24,1.84,211.3,24.53,440.3
2020/6/24 0:30,998.46,14.14,287.42,7.18,62.85,16.15,10.15,6,6.35,10.17,1206.06,0.79,1.84,214.3,24.3,433.2
2020/6/24 0:40,998.45,13.78,287.06,7.24,64.6,15.78,10.19,5.59,6.38,10.21,1207.54,0.56,1.69,309.5,24.09,434.3
2020/6/24 0:50,998.44,13.55,286.83,7.32,65.95,15.55,10.25,5.29,6.41,10.27,1208.47,0.6,1.76,240.1,23.88,435.1
2020/6/24 1:00,998.42,13.54,286.82,7.22,65.53,15.54,10.18,5.36,6.37,10.2,1208.52,0.61,1.17,244.8,23.69,432.5
2020/6/24 1:10,998.42,13.24,286.52,7.51,68.17,15.24,10.39,4.85,6.5,10.4,1209.69,1.19,1.96,226,23.5,441.4
2020/6/24 1:20,998.43,13.22,286.5,7.73,69.28,15.22,10.54,4.67,6.59,10.56,1209.72,0.99,1.74,208.6,23.32,447.8
2020/6/24 1:30,998.45,13.11,286.39,7.48,68.6,15.11,10.36,4.74,6.48,10.38,1210.29,0.43,1.15,216,23.16,443.9
2020/6/24 1:40,998.43,12.85,286.13,7.64,70.54,14.85,10.48,4.38,6.55,10.49,1211.31,0.31,0.87,71.14,23,446.8
2020/6/24 1:50,998.42,12.54,285.82,7.53,71.46,14.55,10.4,4.15,6.5,10.42,1212.65,0.76,1.37,240.7,22.85,445.5
2020/6/24 2:00,998.43,12.37,285.65,7.86,73.89,14.39,10.63,3.76,6.65,10.65,1213.27,0.99,1.36,222.4,22.7,453.4
2020/6/24 2:10,998.41,12.26,285.54,7.77,73.98,14.29,10.57,3.72,6.61,10.59,1213.74,0.61,0.93,209,22.56,451
2020/6/24 2:20,998.31,12.12,285.41,7.51,73.35,14.16,10.38,3.77,6.49,10.4,1214.31,0.72,1.58,239.6,22.42,446.9
2020/6/24 2:30,998.26,12.09,285.38,7.66,74.24,14.13,10.49,3.64,6.56,10.51,1214.33,0.88,1.68,222.4,22.28,451.2
2020/6/24 2:40,998.21,11.8,285.1,7.63,75.57,13.86,10.47,3.39,6.55,10.49,1215.51,0.79,1.45,212.8,22.15,452.3
2020/6/24 2:50,998.18,11.42,284.72,7.78,78.29,13.52,10.58,2.93,6.62,10.6,1217.04,0.99,1.52,239.2,22.02,455.6
2020/6/24 3:00,998.18,11.31,284.61,8.12,80.7,13.42,10.83,2.59,6.77,10.85,1217.4,0.52,1.17,204.8,21.88,464.3
2020/6/24 3:10,998.14,11.42,284.72,8.17,80.4,13.52,10.87,2.65,6.8,10.89,1216.86,0.22,0.49,328.7,21.75,465.2
2020/6/24 3:20,998.12,11.55,284.85,8.07,79.16,13.63,10.79,2.84,6.75,10.81,1216.31,0.36,0.72,208.3,21.62,464.7
2020/6/24 3:30,998.1,11.24,284.54,7.93,80,13.35,10.68,2.67,6.68,10.7,1217.67,1.07,1.55,238.8,21.49,461.1
2020/6/24 3:40,998.09,10.97,284.28,8.24,83.2,13.12,10.91,2.2,6.83,10.93,1218.71,0.89,1.7,205.9,21.37,471.8
2020/6/24 3:50,998.12,10.88,284.18,8.32,84.2,13.04,10.98,2.06,6.87,11,1219.1,0.34,0.56,141.8,21.25,476.6
2020/6/24 4:00,998.18,10.96,284.26,8.37,84,13.11,11.01,2.1,6.89,11.03,1218.82,0.28,0.6,6.39,21.14,478.3
2020/6/24 4:10,998.23,11.02,284.31,8.41,83.9,13.16,11.04,2.12,6.91,11.06,1218.6,0.22,0.47,32.16,21.04,479.5
2020/6/24 4:20,998.32,10.94,284.23,8.49,84.8,13.09,11.1,1.99,6.95,11.12,1219.03,0.51,0.8,24.64,20.94,480.9
2020/6/24 4:30,998.28,10.91,284.2,8.41,84.5,13.06,11.04,2.03,6.91,11.06,1219.13,0.31,0.73,307.3,20.85,478.9
2020/6/24 4:40,998.27,10.93,284.22,8.04,82.3,13.08,10.77,2.32,6.74,10.79,1219.17,0.71,1.06,226.7,20.83,464.8
2020/6/24 4:50,998.3,10.63,283.92,8.11,84.4,12.82,10.82,2,6.77,10.84,1220.46,0.63,0.87,215.4,20.88,471.1
2020/6/24 5:00,998.28,10.75,284.04,8.39,85.3,12.93,11.03,1.9,6.9,11.05,1219.83,0.35,0.6,202.8,20.93,479.6
2020/6/24 5:10,998.31,11.52,284.81,8.51,81.7,13.61,11.12,2.49,6.95,11.13,1216.53,0.56,1.04,140.8,21.02,483
2020/6/24 5:20,998.32,12.06,285.35,8.74,80.1,14.1,11.29,2.81,7.07,11.31,1214.15,0.5,0.86,157.6,21.23,491.6
2020/6/24 5:30,998.26,12.38,285.67,8.92,79.4,14.4,11.43,2.97,7.16,11.45,1212.66,0.62,1.04,145.7,21.53,496.6
2020/6/24 5:40,998.27,12.79,286.08,8.99,77.65,14.79,11.49,3.31,7.19,11.51,1210.9,0.56,1.23,136.7,21.89,498.9
2020/6/24 5:50,998.25,13.07,286.36,9.12,76.91,15.07,11.59,3.48,7.25,11.61,1209.65,0.5,1.14,153,22.29,505.5
2020/6/24 6:00,998.23,13.25,286.55,9.13,76.07,15.25,11.6,3.65,7.26,11.62,1208.86,0.86,1.25,176,22.72,504.4
2020/6/24 6:10,998.26,12.98,286.27,9.14,77.46,14.98,11.6,3.38,7.26,11.62,1210.03,0.69,1.11,175.8,23.17,505.9
2020/6/24 6:20,998.19,13.07,286.37,9.29,77.8,15.07,11.72,3.34,7.34,11.74,1209.51,0.6,1.01,194.4,23.55,508.6
2020/6/24 6:30,998.16,14,287.3,9.43,73.92,16.01,11.83,4.18,7.41,11.86,1205.51,0.64,1.3,156,23.91,510
2020/6/24 6:40,998.22,14.69,287.99,9.61,71.54,16.74,11.98,4.76,7.5,12,1202.63,0.54,1.11,161.1,24.36,509.5
2020/6/24 6:50,998.28,15.2,288.49,9.77,69.96,17.3,12.1,5.2,7.58,12.12,1200.52,0.57,1.08,121.6,24.87,509.3
2020/6/24 7:00,998.34,15.67,288.96,9.77,67.89,17.83,12.1,5.73,7.58,12.12,1198.62,0.67,1.1,133.1,25.43,505.7
2020/6/24 7:10,998.31,15.99,289.28,9.82,66.73,18.2,12.14,6.05,7.6,12.16,1197.25,0.89,1.58,146.7,26.03,499.4
2020/6/24 7:20,998.31,16.4,289.69,9.92,65.46,18.68,12.23,6.45,7.65,12.25,1195.51,0.85,1.61,141.7,26.64,492.9
2020/6/24 7:30,998.39,17.05,290.33,9.97,63.01,19.47,12.27,7.2,7.68,12.29,1192.92,0.74,1.6,140,27.26,483.5
2020/6/24 7:40,998.42,17.53,290.81,9.88,60.77,20.07,12.2,7.87,7.63,12.22,1191.01,0.84,1.61,95.8,27.93,471.1
2020/6/24 7:50,998.44,17.53,290.81,9.51,59.29,20.07,11.9,8.17,7.45,11.92,1191.18,1.84,3.09,40.81,28.62,458.5
2020/6/24 8:00,998.54,17.39,290.66,9.27,58.83,19.89,11.7,8.19,7.32,11.72,1191.95,2.26,3.25,25.82,29.25,452.3
2020/6/24 8:10,998.57,17.61,290.88,9.18,57.69,20.17,11.64,8.53,7.28,11.65,1191.12,2.25,3.64,27.76,29.69,441.6
2020/6/24 8:20,998.56,18.03,291.3,9.34,56.79,20.71,11.76,8.95,7.36,11.78,1189.34,2.5,3.55,42.25,30.03,433.7
2020/6/24 8:30,998.6,18.21,291.48,9.7,57.51,20.95,12.05,8.9,7.54,12.06,1188.51,2.78,4.06,41.43,30.36,434.3
2020/6/24 8:40,998.58,18.41,291.68,9.89,57.54,21.21,12.2,9.01,7.64,12.22,1187.6,2.76,4.97,39.79,30.67,431.1
2020/6/24 8:50,998.5,18.87,292.15,9.82,55.65,21.83,12.15,9.68,7.6,12.17,1185.67,1.92,3.44,50.36,30.96,424.5
2020/6/24 9:00,998.48,19.19,292.47,9.82,54.55,22.27,12.15,10.12,7.6,12.17,1184.34,2.03,3.31,81.1,31.3,422.4
2020/6/24 9:10,998.43,19.39,292.67,9.63,53.17,22.55,11.99,10.56,7.5,12.01,1183.55,3.23,4.71,50.43,31.71,417.6
2020/6/24 9:20,998.29,19.42,292.71,9.52,52.68,22.59,11.9,10.69,7.45,11.92,1183.3,2.52,3.93,32.27,32.05,415.1
2020/6/24 9:30,998.2,19.69,292.99,9.65,52.27,22.97,12.01,10.97,7.52,12.03,1182.06,2.46,4.49,24.27,32.31,413.6
2020/6/24 9:40,998.19,20.12,293.42,9.82,51.47,23.59,12.14,11.45,7.6,12.17,1180.24,2.9,5.06,68.73,32.5,411.9
2020/6/24 9:50,998.22,20.29,293.59,9.08,48.47,23.84,11.56,12.29,7.23,11.58,1179.86,3.51,5.82,84.3,32.69,407
2020/6/24 10:00,998.15,20.48,293.79,9.19,48.25,24.13,11.64,12.48,7.29,11.66,1178.97,2.84,4.49,72.19,32.87,406.8
2020/6/24 10:10,998.11,20.6,293.91,9.12,47.67,24.3,11.59,12.72,7.25,11.61,1178.48,1.98,3.58,103.6,33.1,407.3
2020/6/24 10:20,998.1,21.06,294.37,9.78,48.45,25,12.11,12.89,7.58,12.14,1176.38,2.48,4.43,48.61,33.41,408.6
2020/6/24 10:30,998.04,20.99,294.31,9.3,47.11,24.89,11.73,13.17,7.34,11.75,1176.76,4.21,7.06,25.01,33.74,407.6
2020/6/24 10:40,998.01,20.78,294.1,9.19,47.38,24.58,11.64,12.93,7.29,11.67,1177.6,3.87,6.29,40.7,33.86,406.8
2020/6/24 10:50,997.96,21.04,294.36,9.36,47.16,24.97,11.78,13.19,7.37,11.8,1176.45,2.66,4.65,79.32,33.77,406.8
2020/6/24 11:00,997.89,21.27,294.6,9.32,46.36,25.33,11.74,13.58,7.35,11.77,1175.46,3.33,5.94,29.16,33.76,407.5
2020/6/24 11:10,997.82,21.23,294.56,9.5,47.06,25.26,11.89,13.37,7.44,11.92,1175.48,3.61,5.53,25.97,33.79,408.9
2020/6/24 11:20,997.82,21.37,294.7,9.58,46.89,25.48,11.95,13.53,7.48,11.97,1174.89,3.67,6.43,31.74,33.73,410.3
2020/6/24 11:30,997.79,21.56,294.9,9.52,46.17,25.78,11.9,13.88,7.45,11.93,1174.11,4.5,6.29,35.16,33.62,410
2020/6/24 11:40,997.73,21.05,294.39,9.41,47.28,24.99,11.81,13.17,7.4,11.84,1176.12,4.22,7.05,33.39,33.42,409.3
2020/6/24 11:50,997.69,21.25,294.6,9.66,47.51,25.29,12.02,13.28,7.53,12.05,1175.18,3.59,5.72,24.37,33.12,408.4
2020/6/24 12:00,997.66,21.6,294.95,9.58,46.24,25.84,11.95,13.89,7.48,11.98,1173.78,3.97,6.4,34.97,32.87,407.9
2020/6/24 12:10,997.68,22.02,295.37,8.85,42.91,26.51,11.38,15.14,7.12,11.4,1172.39,3.88,6.68,77.64,32.74,406.9
2020/6/24 12:20,997.54,22.08,295.44,9.11,43.51,26.61,11.58,15.03,7.25,11.61,1171.9,2.91,5.09,89.5,32.73,406.8
2020/6/24 12:30,997.47,22.49,295.85,9.52,43.64,27.28,11.91,15.38,7.46,11.94,1170.04,2.61,5.85,53.28,32.89,406.5
2020/6/24 12:40,997.42,22.2,295.57,9.12,43.21,26.81,11.58,15.22,7.26,11.61,1171.27,4.88,7.5,33.92,33.16,407
2020/6/24 12:50,997.37,22.06,295.43,9.14,43.65,26.58,11.6,14.98,7.27,11.63,1171.76,1.69,3.36,45.79,33.24,406.7
2020/6/24 13:00,997.36,22.31,295.68,8.92,42.36,26.99,11.43,15.55,7.16,11.46,1170.84,4.15,6.32,65.62,33.29,405.9
2020/6/24 13:10,997.26,22.46,295.84,9,42.19,27.23,11.49,15.74,7.2,11.52,1170.1,2.87,5.79,68.41,33.39,405.1
2020/6/24 13:20,997.19,22.81,296.2,9.18,41.83,27.82,11.64,16.18,7.29,11.67,1168.56,2.65,5.21,52.7,33.57,405.2
2020/6/24 13:30,997.2,22.56,295.95,8.68,41.05,27.4,11.25,16.15,7.05,11.28,1169.74,3.84,5.87,34.31,33.84,404.7
2020/6/24 13:40,997.06,22.74,296.14,8.56,40.28,27.7,11.16,16.54,6.99,11.19,1168.9,2.56,4.91,36,33.97,404.8
2020/6/24 13:50,996.97,22.92,296.33,8.92,40.82,28,11.43,16.57,7.16,11.47,1167.97,3.65,6.37,22.64,34.09,404.8
2020/6/24 14:00,996.91,23.08,296.49,8.62,39.6,28.28,11.2,17.08,7.02,11.23,1167.37,5.14,7.93,35.35,34.2,404.8
2020/6/24 14:10,996.88,22.94,296.36,8.84,40.56,28.04,11.37,16.67,7.13,11.41,1167.8,2.81,7.01,59.87,34.22,404.2
2020/6/24 14:20,996.84,23.34,296.76,8.87,39.65,28.72,11.39,17.33,7.14,11.42,1166.18,3.16,5.71,66.53,34.22,404.1
2020/6/24 14:30,996.72,23.55,296.98,8.88,39.18,29.09,11.4,17.69,7.14,11.43,1165.21,3.12,7.15,81.1,34.38,404.1
2020/6/24 14:40,996.68,23.52,296.95,8.85,39.19,29.04,11.38,17.66,7.13,11.42,1165.28,3.54,9.21,88.4,34.64,404.1
2020/6/24 14:50,996.62,23.9,297.34,9.11,38.98,29.71,11.58,18.13,7.26,11.62,1163.63,1.39,4.68,72.2,34.87,404.1
2020/6/24 15:00,996.59,23.76,297.2,9.05,39.15,29.46,11.53,17.93,7.23,11.57,1164.17,4.48,7.62,38.92,35.21,405.4
2020/6/24 15:10,996.6,23.8,297.24,9.25,39.58,29.53,11.69,17.84,7.33,11.73,1163.96,3.55,6.01,35.71,35.4,404.6
2020/6/24 15:20,996.53,23.71,297.16,9.4,40.19,29.37,11.8,17.57,7.4,11.84,1164.18,3.75,6.53,50.47,35.46,405
2020/6/24 15:30,996.48,23.86,297.31,9.31,39.61,29.64,11.74,17.9,7.36,11.78,1163.55,3.45,6.32,62.13,35.44,404.6
2020/6/24 15:40,996.39,24.2,297.66,9.09,38.23,30.25,11.56,18.68,7.25,11.61,1162.2,2.76,5.73,39,35.42,405.3
2020/6/24 15:50,996.31,24.35,297.81,9.01,37.69,30.52,11.5,19.02,7.21,11.55,1161.55,5.13,7.88,44.1,35.49,405.4
2020/6/24 16:00,996.32,24.23,297.69,9.01,37.95,30.3,11.5,18.8,7.21,11.54,1162.03,4.12,7.18,53.3,35.53,405.6
2020/6/24 16:10,996.23,24.44,297.91,9.32,38.27,30.68,11.74,18.94,7.36,11.79,1161,4.94,7.45,43.39,35.51,405.6
2020/6/24 16:20,996.16,23.99,297.47,9.23,39.09,29.87,11.68,18.19,7.32,11.72,1162.7,4.07,6.87,42.05,35.46,405.9
2020/6/24 16:30,996.15,24.2,297.68,9.07,38.19,30.25,11.55,18.7,7.24,11.6,1161.92,4.81,6.72,37.59,35.28,405.6
2020/6/24 16:40,996.17,24.17,297.65,9.48,39.33,30.19,11.87,18.32,7.45,11.92,1161.92,4.26,9.28,57.59,35.13,404.3
2020/6/24 16:50,996.19,23.79,297.26,9.74,40.94,29.51,12.08,17.43,7.58,12.13,1163.34,4.39,7.25,59.83,34.98,403.9
2020/6/24 17:00,996.19,23.63,297.1,10.31,42.95,29.23,12.55,16.68,7.88,12.6,1163.76,3.72,6.52,69.78,34.75,403.5
2020/6/24 17:10,996.21,23.64,297.11,10.57,43.66,29.25,12.77,16.48,8.01,12.82,1163.65,4.61,7.03,84.1,34.52,403.3
2020/6/24 17:20,996.26,23.27,296.74,10.46,44.33,28.6,12.68,15.92,7.95,12.73,1165.2,5.12,8.41,66.33,34.36,403.8
